ILCE_ORJ,MAHALLE_ORJ,ALAN_M2,NUFUS_2025,TAHMINI_NUFUS_2026,TAHMINI_NUFUS_2027,XGB_TAHMINI_NUFUS_2026,XGB_TAHMINI_NUFUS_2027,KISI_BASI_M2_2025,XGB_KISI_BASI_M2_2026,XGB_KISI_BASI_M2_2027,HEDEF_ALAN_M2_2025,HEDEF_ALAN_M2_XGB_2026,HEDEF_ALAN_M2_XGB_2027,EKLENMESI_GEREKEN_ALAN_M2_2025,EKLENMESI_GEREKEN_ALAN_M2_XGB_2026,EKLENMESI_GEREKEN_ALAN_M2_XGB_2027,XGB_RISK_2025,XGB_RISK_2026,XGB_RISK_2027,ESLESME_TURU
Torbali,Tepekoy Mah.,13978.0,7340,7519,7702,7543,7713,1.9043596730245231,1.8531088426355562,1.8122650071308182,11010.0,11314.5,11569.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Tulum Mah.,27400.0,462,473,485,473,489,59.307359307359306,57.92811839323467,56.032719836400815,693.0,709.5,733.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Turkmenkoy Mah.,162796.0,1948,1995,2044,1995,2024,83.57084188911705,81.60200501253132,80.43280632411067,2922.0,2992.5,3036.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Yazibasi Mah.,26758.0,3388,3470,3555,3418,3550,7.897874852420307,7.828554710356934,7.537464788732394,5082.0,5127.0,5325.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Yedi Eylul Mah.,23896.0,5004,5126,5251,5050,5213,4.7753796962430055,4.731881188118812,4.583924803376175,7506.0,7575.0,7819.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Yenikoy Mah.,10080.0,1531,1568,1606,1583,1621,6.583932070542129,6.36765634870499,6.21838371375694,2296.5,2374.5,2431.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Yesilkoy Mah.,1550.0,562,576,590,586,595,2.7580071174377223,2.645051194539249,2.6050420168067228,843.0,879.0,892.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Yogurtcular Mah.,1100.0,350,359,367,355,355,3.142857142857143,3.0985915492957745,3.0985915492957745,525.0,532.5,532.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Cakirbeyli Mah.,6200.0,528,541,554,540,552,11.742424242424242,11.481481481481481,11.231884057971014,792.0,810.0,828.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Camlica Mah.,740.0,284,291,298,295,303,2.6056338028169015,2.5084745762711864,2.442244224422442,426.0,442.5,454.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Capak Mah.,5723.0,1856,1901,1947,1895,1909,3.0835129310344827,3.0200527704485487,2.9979046621267678,2784.0,2842.5,2863.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Ozbey Mah.,70000.0,3628,3716,3807,3730,3861,19.294377067254686,18.766756032171582,18.13001813001813,5442.0,5595.0,5791.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Inonu Mah.,47816.0,20307,20801,21308,20802,21290,2.3546560299404145,2.298625132198827,2.245937059652419,30460.5,31203.0,31935.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Istiklal Mah.,20526.0,2382,2440,2499,2500,2562,8.617128463476071,8.2104,8.011709601873536,3573.0,3750.0,3843.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Sehitler Mah.,5400.0,760,778,797,770,787,7.105263157894737,7.012987012987013,6.861499364675985,1140.0,1155.0,1180.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Altintas Mah.,16539.0,3455,3558,3664,3569,3649,4.786975397973951,4.634071168394509,4.532474650589203,5182.5,5353.5,5473.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Ataturk Mah.,105596.0,4652,4791,4934,4823,4956,22.699054170249354,21.894256686709518,21.306698950766748,6978.0,7234.5,7434.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Bademler Mah.,16743.0,2599,2677,2756,2663,2723,6.442093112735668,6.287269996244837,6.148733015056923,3898.5,3994.5,4084.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Balikliova Mah.,5477.0,1246,1283,1321,1271,1314,4.395666131621188,4.309205350118018,4.168188736681888,1869.0,1906.5,1971.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Barbaros Mah.,15406.0,462,476,490,480,495,33.34632034632035,32.09583333333333,31.123232323232322,693.0,720.0,742.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Birgi Mah.,4330.0,207,213,220,220,229,20.917874396135264,19.681818181818183,18.90829694323144,310.5,330.0,343.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Camiatik Mah.,2407.0,787,810,835,830,842,3.0584498094027954,2.9,2.8586698337292162,1180.5,1245.0,1263.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Demircili Mah.,1281.0,262,270,278,271,286,4.8893129770992365,4.726937269372693,4.479020979020979,393.0,406.5,429.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Denizli Mah.,26156.0,3772,3885,4000,3886,3968,6.934252386002121,6.730828615542975,6.591733870967742,5658.0,5829.0,5952.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Gulbahce Mah.,12946.0,7039,7249,7465,7304,7620,1.8391817019462993,1.7724534501642935,1.6989501312335957,10558.5,10956.0,11430.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Guvendik Mah.,21353.0,3900,4016,4136,4016,4159,5.475128205128205,5.316982071713148,5.134166867035345,5850.0,6024.0,6238.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Haci Isa Mah.,17036.0,1639,1688,1738,1682,1728,10.394142769981697,10.128418549346017,9.858796296296296,2458.5,2523.0,2592.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Kadiovacik Mah.,848.0,347,357,368,360,377,2.4438040345821324,2.3555555555555556,2.249336870026525,520.5,540.0,565.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Kalabak Mah.,44795.0,5663,5832,6006,5842,5927,7.910118311848843,7.667750770284149,7.55778640121478,8494.5,8763.0,8890.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Kuscular Mah.,11045.0,4060,4181,4306,4159,4281,2.7204433497536944,2.6556864630920893,2.580004671805653,6090.0,6238.5,6421.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,M.Fevzi Cakmak Mah.,18671.0,3417,3519,3624,3569,3649,5.464149839040093,5.231437377416643,5.116744313510551,5125.5,5353.5,5473.5,0.0,0.0,0.0,0,0,0,ABBREVIATION
Urla,Naipli Mah.,1024.0,369,380,391,379,388,2.7750677506775068,2.7018469656992083,2.6391752577319587,553.5,568.5,582.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Nohutalan Mah.,670.0,171,176,181,184,192,3.91812865497076,3.641304347826087,3.4895833333333335,256.5,276.0,288.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Ovacik Mah.,10036.0,201,207,213,212,223,49.930348258706466,47.339622641509436,45.00448430493274,301.5,318.0,334.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Rustem Mah.,4300.0,1366,1407,1449,1414,1459,3.1478770131771596,3.041018387553041,2.9472241261137766,2049.0,2121.0,2188.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Sira Mah.,22506.0,3363,3463,3567,3442,3574,6.692239072256913,6.538640325392214,6.297146054840515,5044.5,5163.0,5361.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Torasan Mah.,8142.0,1882,1938,1996,1928,1976,4.32624867162593,4.223029045643154,4.120445344129554,2823.0,2892.0,2964.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Uzunkuyu Mah.,14560.0,601,619,637,619,646,24.22628951747088,23.521809369951534,22.538699690402478,901.5,928.5,969.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yaka Mah.,17288.0,4955,5103,5255,5077,5239,3.489001009081736,3.4051605278707897,3.299866386715022,7432.5,7615.5,7858.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yagcilar Mah.,1666.0,549,565,582,564,591,3.034608378870674,2.9539007092198584,2.8189509306260576,823.5,846.0,886.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yelalti Mah.,19150.0,3290,3388,3489,3350,3438,5.820668693009119,5.7164179104477615,5.570098894706224,4935.0,5025.0,5157.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yeni Mah.,3735.0,624,643,662,642,647,5.985576923076923,5.817757009345795,5.7727975270479135,936.0,963.0,970.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yenice Mah.,7346.0,1364,1405,1447,1418,1463,5.385630498533724,5.180535966149506,5.021189336978811,2046.0,2127.0,2194.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Yenikent Mah.,57002.0,3114,3207,3303,3234,3358,18.305073859987154,17.625850340136054,16.974985110184633,4671.0,4851.0,5037.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Zeytinalani Mah.,8545.0,2360,2430,2503,2394,2520,3.6207627118644066,3.5693400167084377,3.390873015873016,3540.0,3591.0,3780.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Zeytineli Mah.,835.0,412,424,437,422,442,2.0266990291262137,1.9786729857819905,1.8891402714932126,618.0,633.0,663.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Zeytinler Mah.,1026.0,491,506,521,518,525,2.089613034623218,1.9806949806949807,1.9542857142857142,736.5,777.0,787.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Ozbek Mah.,19759.0,1875,1931,1989,1928,1975,10.538133333333333,10.24844398340249,10.004556962025317,2812.5,2892.0,2962.5,0.0,0.0,0.0,0,0,0,EXACT
Urla,Iskele Mah.,23102.0,3057,3148,3242,3149,3260,7.557082106640498,7.336297237218164,7.086503067484663,4585.5,4723.5,4890.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Icmeler Mah.,42067.0,3620,3728,3839,3643,3742,11.620718232044199,11.547351084271206,11.241849278460716,5430.0,5464.5,5613.0,0.0,0.0,0.0,0,0,0,EXACT
Urla,Sirinkent Mah.,9238.0,1867,1923,1980,1914,1976,4.948044991965721,4.826541274817137,4.675101214574899,2800.5,2871.0,2964.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,16 Eylul Mah.,9150.0,3653,3729,3807,3727,3859,2.504790583082398,2.45505768714784,2.3710805908266392,5479.5,5590.5,5788.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Alacati Mah.,75493.0,10715,10939,11168,10924,11077,7.045543630424638,6.9107469791285245,6.815292949354518,16072.5,16386.0,16615.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Altinkum Mah.,5001.0,212,216,221,216,217,23.589622641509433,23.15277777777778,23.046082949308754,318.0,324.0,325.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Altinyunus Mah.,3260.0,453,462,472,461,462,7.196467991169978,7.071583514099783,7.0562770562770565,679.5,691.5,693.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ardic Mah.,15118.0,613,626,639,628,637,24.66231647634584,24.073248407643312,23.733124018838303,919.5,942.0,955.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Boyalik Mah.,5880.0,495,505,516,513,520,11.878787878787879,11.461988304093568,11.307692307692308,742.5,769.5,780.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Celal Bayar Mah.,6240.0,866,884,903,887,916,7.20554272517321,7.0349492671927845,6.812227074235808,1299.0,1330.5,1374.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Cumhuriyet Mah.,9456.0,1264,1290,1317,1303,1316,7.481012658227848,7.257099002302379,7.185410334346504,1896.0,1954.5,1974.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Dalyan Mah.,14470.0,2592,2646,2702,2644,2702,5.582561728395062,5.472768532526475,5.355292376017765,3888.0,3966.0,4053.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Fahrettinpasa Mah.,3276.0,427,436,445,437,437,7.672131147540983,7.496567505720824,7.496567505720824,640.5,655.5,655.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Germiyan Mah.,16592.0,1783,1820,1858,1842,1896,9.305664610207515,9.007600434310532,8.751054852320674,2674.5,2763.0,2844.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ildir Mah.,11300.0,751,767,783,760,771,15.046604527296937,14.868421052631579,14.656290531776913,1126.5,1140.0,1156.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ilica Mah.,4670.0,1282,1309,1336,1302,1315,3.642745709828393,3.58678955453149,3.5513307984790874,1923.0,1953.0,1972.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Karakoy Mah.,344.0,28,29,29,53,63,12.285714285714286,6.490566037735849,5.4603174603174605,42.0,79.5,94.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Musalla Mah.,30143.0,5534,5650,5768,5644,5785,5.446873870617998,5.340715804394047,5.2105445116681075,8301.0,8466.0,8677.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ovacik Mah.,14562.0,3115,3180,3247,3204,3233,4.6747993579454254,4.544943820224719,4.50417568821528,4672.5,4806.0,4849.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Reisdere Mah.,18500.0,5199,5308,5419,5375,5492,3.558376610886709,3.441860465116279,3.3685360524399126,7798.5,8062.5,8238.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Sakarya Mah.,14100.0,1202,1227,1253,1236,1236,11.73044925124792,11.407766990291263,11.407766990291263,1803.0,1854.0,1854.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Yali Mah.,5920.0,1070,1092,1115,1099,1099,5.5327102803738315,5.386715195632393,5.386715195632393,1605.0,1648.5,1648.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Cakabey Mah.,7000.0,265,271,276,269,278,26.41509433962264,26.022304832713754,25.179856115107913,397.5,403.5,417.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ciftlik Mah.,12430.0,2427,2478,2530,2500,2563,5.121549237742069,4.972,4.849785407725322,3640.5,3750.0,3844.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Universite Mah.,5146.0,556,568,579,560,560,9.255395683453237,9.189285714285715,9.189285714285715,834.0,840.0,840.0,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Ismet Inonu Mah.,22770.0,5780,5901,6024,5855,5855,3.9394463667820068,3.888983774551665,3.888983774551665,8670.0,8782.5,8782.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Sehit Mehmet Mah.,6440.0,396,404,413,402,413,16.262626262626263,16.019900497512438,15.59322033898305,594.0,603.0,619.5,0.0,0.0,0.0,0,0,0,EXACT
Cesme,Sifne Mah.,5838.0,1224,1250,1276,1235,1235,4.769607843137255,4.727125506072874,4.727125506072874,1836.0,1852.5,1852.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Ahmet Taner Kislali Mah.,19226.0,6354,6376,6397,6399,6449,3.0258105130626376,3.004531958118456,2.9812374011474647,9531.0,9598.5,9673.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Atasehir Mah.,55280.0,28864,28962,29060,29054,29020,1.915188470066519,1.9026640049562884,1.9048931771192281,43296.0,43581.0,43530.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Aydinlikevler Mah.,39388.0,3937,3950,3964,3934,3933,10.004572009144018,10.012201321809863,10.014747012458683,5905.5,5901.0,5899.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Balatcik Mah.,66178.0,19082,19147,19212,18840,18824,3.4680851063829787,3.512632696390658,3.5156183595410115,28623.0,28260.0,28236.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Cumhuriyet Mah.,56500.0,6834,6857,6880,6884,6957,8.267486098917178,8.207437536316096,8.12131665947966,10251.0,10326.0,10435.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Egekent Mah.,13087.0,8107,8134,8162,8163,8163,1.6142839521401258,1.6032096043121402,1.6032096043121402,12160.5,12244.5,12244.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Esentepe Mah.,15548.0,6224,6245,6266,6271,6335,2.4980719794344473,2.479349386062829,2.454301499605367,9336.0,9406.5,9502.5,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Evka-2 Mah.,22027.0,4139,4153,4167,4122,4122,5.321816863976806,5.343765162542455,5.343765162542455,6208.5,6183.0,6183.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Evka-5 Mah.,26318.0,12717,12760,12803,12662,12662,2.0695132499803415,2.0785026062233456,2.0785026062233456,19075.5,18993.0,18993.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Kaklic Mah.,17733.0,1618,1623,1629,1618,1618,10.95982694684796,10.95982694684796,10.95982694684796,2427.0,2427.0,2427.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Koyici Mah.,6695.0,3898,3911,3924,3928,3928,1.7175474602360186,1.704429735234216,1.704429735234216,5847.0,5892.0,5892.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Maltepe Mah.,23694.0,4108,4122,4136,4124,4124,5.767770204479065,5.745392822502425,5.745392822502425,6162.0,6186.0,6186.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Yeni Mahalle Mah.,33439.0,12633,12676,12719,12672,12674,2.6469563840734582,2.638809974747475,2.6383935616222187,18949.5,19008.0,19011.0,0.0,0.0,0.0,0,0,0,EXACT
Cigli,Cagdas Mah.,18468.0,6125,6146,6167,6165,6239,3.0151836734693878,2.9956204379562044,2.960089757974034,9187.5,9247.5,9358.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Akincilar Mah.,3000.0,1454,1450,1445,1443,1443,2.063273727647868,2.079002079002079,2.079002079002079,2181.0,2164.5,2164.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Alasarli Mah.,3048.0,411,410,409,411,411,7.416058394160584,7.416058394160584,7.416058394160584,616.5,616.5,616.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Anafartalar Mah.,27764.0,9255,9228,9200,9238,9238,2.999891950297137,3.0054124269322364,3.0054124269322364,13882.5,13857.0,13857.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Articak Mah.,1852.0,104,104,103,106,107,17.807692307692307,17.471698113207548,17.30841121495327,156.0,159.0,160.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Ataturk Mah.,24900.0,8503,8478,8453,8613,8613,2.9283782194519583,2.8909787530477185,2.8909787530477185,12754.5,12919.5,12919.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bademli Mah.,7994.0,2334,2327,2320,2321,2321,3.4250214224507283,3.4442050840155107,3.4442050840155107,3501.0,3481.5,3481.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Balabanli Mah.,2695.0,848,845,843,842,842,3.178066037735849,3.200712589073634,3.200712589073634,1272.0,1263.0,1263.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bayirli Mah.,2000.0,235,234,234,234,234,8.51063829787234,8.547008547008547,8.547008547008547,352.5,351.0,351.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bebekler Mah.,2967.0,127,127,126,128,130,23.362204724409448,23.1796875,22.823076923076922,190.5,192.0,195.0,0.0,0.0,0.0,0,0,0,SUBSTRING
Odemis,Beyazitlar Mah.,6780.0,208,207,207,211,211,32.59615384615385,32.132701421800945,32.132701421800945,312.0,316.5,316.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Birgi Mah.,6913.0,1741,1736,1731,1725,1725,3.970706490522688,4.007536231884058,4.007536231884058,2611.5,2587.5,2587.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bozcayaka Mah.,3460.0,468,467,465,464,464,7.3931623931623935,7.456896551724138,7.456896551724138,702.0,696.0,696.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bozdag Mah.,5464.0,481,480,478,480,480,11.359667359667359,11.383333333333333,11.383333333333333,721.5,720.0,720.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bucak Mah.,2580.0,346,345,344,350,350,7.456647398843931,7.371428571428571,7.371428571428571,519.0,525.0,525.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bulbuller Mah.,2610.0,115,115,114,118,119,22.695652173913043,22.11864406779661,21.932773109243698,172.5,177.0,178.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Buyukavulcuk Mah.,923.0,265,264,263,262,262,3.483018867924528,3.5229007633587788,3.5229007633587788,397.5,393.0,393.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Bicakci Mah.,7455.0,1755,1750,1745,1725,1725,4.247863247863248,4.321739130434783,4.321739130434783,2632.5,2587.5,2587.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Cevizalan Mah.,885.0,198,197,197,199,199,4.46969696969697,4.447236180904523,4.447236180904523,297.0,298.5,298.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Cumhuriyet Mah.,13752.0,4763,4749,4735,4816,4816,2.887255931135839,2.855481727574751,2.855481727574751,7144.5,7224.0,7224.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Demircili Mah.,4761.0,723,721,719,713,713,6.5850622406639,6.67741935483871,6.67741935483871,1084.5,1069.5,1069.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Demirdere Mah.,2763.0,491,490,488,505,507,5.627291242362525,5.471287128712872,5.449704142011834,736.5,757.5,760.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Dolaylar Mah.,3470.0,261,260,259,262,262,13.295019157088122,13.244274809160306,13.244274809160306,391.5,393.0,393.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Emirli Mah.,4014.9999999999995,1000,997,994,989,989,4.015,4.059656218402426,4.059656218402426,1500.0,1483.5,1483.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Emmioglu Mah.,9989.0,1736,1731,1726,1725,1725,5.754032258064516,5.790724637681159,5.790724637681159,2604.0,2587.5,2587.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Ertugrul Mah.,2595.0,520,518,517,511,511,4.990384615384615,5.078277886497065,5.078277886497065,780.0,766.5,766.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Gereli Mah.,3253.0,919,916,914,898,898,3.5397170837867247,3.6224944320712695,3.6224944320712695,1378.5,1347.0,1347.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Gercekli Mah.,1976.0,528,526,525,531,531,3.742424242424242,3.721280602636535,3.721280602636535,792.0,796.5,796.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Golcuk Mah.,13255.0,2163,2157,2150,2177,2177,6.128062875635691,6.08865411116215,6.08865411116215,3244.5,3265.5,3265.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Guney Mah.,1412.0,405,404,403,408,408,3.4864197530864196,3.4607843137254903,3.4607843137254903,607.5,612.0,612.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Gunluce Mah.,3940.0,1106,1103,1099,1081,1081,3.5623869801084993,3.64477335800185,3.64477335800185,1659.0,1621.5,1621.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Hacihasan Mah.,1625.0,218,217,217,220,220,7.454128440366972,7.386363636363637,7.386363636363637,327.0,330.0,330.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Hamam Mah.,2297.0,562,560,559,572,572,4.087188612099644,4.015734265734266,4.015734265734266,843.0,858.0,858.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Horzum Mah.,5418.0,522,520,519,512,512,10.379310344827585,10.58203125,10.58203125,783.0,768.0,768.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Hurriyet Mah.,16090.0,6271,6252,6234,6270,6270,2.565778982618402,2.5661881977671452,2.5661881977671452,9406.5,9405.0,9405.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Isik Mah.,3200.0,93,93,92,97,101,34.40860215053763,32.98969072164948,31.683168316831683,139.5,145.5,151.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Karadogan Mah.,2092.0,548,546,545,545,543,3.8175182481751824,3.838532110091743,3.852670349907919,822.0,817.5,814.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Karakova Mah.,1843.0,125,125,124,128,129,14.744,14.3984375,14.286821705426357,187.5,192.0,193.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kayakoy Mah.,15574.0,1057,1054,1051,1059,1059,14.734153263954589,14.70632672332389,14.70632672332389,1585.5,1588.5,1588.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kaymakci Mah.,15925.0,5634,5617,5601,5537,5537,2.826588569400071,2.8761061946902653,2.8761061946902653,8451.0,8305.5,8305.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kazanli Mah.,3765.0,413,412,411,411,411,9.116222760290556,9.16058394160584,9.16058394160584,619.5,616.5,616.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kemenler Mah.,1765.0,423,422,420,432,432,4.1725768321513,4.085648148148148,4.085648148148148,634.5,648.0,648.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kemer Mah.,1852.0,238,237,237,234,234,7.781512605042017,7.914529914529915,7.914529914529915,357.0,351.0,351.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kerpiclik Mah.,1664.0,195,194,194,196,196,8.533333333333333,8.489795918367347,8.489795918367347,292.5,294.0,294.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Konakli Mah.,9980.0,1469,1465,1460,1473,1473,6.7937372362151125,6.775288526816022,6.775288526816022,2203.5,2209.5,2209.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kurucuova Mah.,7860.0,818,816,813,817,817,9.60880195599022,9.620563035495715,9.620563035495715,1227.0,1225.5,1225.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kutlubeyler Mah.,500.0,145,145,144,147,147,3.4482758620689653,3.401360544217687,3.401360544217687,217.5,220.5,220.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kuvvetli Mah.,24018.0,1874,1868,1863,1870,1870,12.816435432230524,12.843850267379679,12.843850267379679,2811.0,2805.0,2805.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kofundere Mah.,1910.0,231,230,230,232,232,8.268398268398268,8.232758620689655,8.232758620689655,346.5,348.0,348.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Koseler Mah.,1457.0,499,498,496,505,507,2.9198396793587174,2.885148514851485,2.873767258382643,748.5,757.5,760.5,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kure Mah.,3186.0,429,428,426,432,432,7.426573426573427,7.375,7.375,643.5,648.0,648.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kucukavulcuk Mah.,3546.0,444,443,441,442,438,7.986486486486487,8.02262443438914,8.095890410958905,666.0,663.0,657.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kucukoren Mah.,7146.0,367,366,365,371,372,19.47138964577657,19.26145552560647,19.20967741935484,550.5,556.5,558.0,0.0,0.0,0.0,0,0,0,EXACT
Odemis,Kizilca Mah.,4054.9999999999995,119,119,118,123,123,34.07563025210084,32.96747967479674,32.96747967479674,178.5,184.5,184.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Odemis,Kizilcaavlu Mah.,1377.0,463,462,460,464,464,2.974082073434125,2.9676724137931036,2.9676724137931036,694.5,696.0,696.0,0.0,0.0,0.0,0,0,0,SUBSTRING
Odemis,Kisla Mah.,3150.0,127,127,126,128,130,24.80314960629921,24.609375,24.23076923076923,190.5,192.0,195.0,0.0,0.0,0.0,0,0,0,EXACT
